user_id,event_date,sessions,session_minutes,api_calls,tokens,tools_used,failed_requests,successful_requests,agent_runs,ide_plugin_sessions,is_weekend,spend_usd
u-0517,2024-01-23,0,0.0,0,0,2,0,0,0,0,0,0.0
u-0517,2024-01-25,2,21.09,294,166460,3,1,293,4,7,0,0.0
u-0517,2024-01-26,3,34.18,137,16777,9,2,135,10,3,0,0.0
u-0517,2024-01-27,1,16.95,32,19886,5,1,31,2,2,1,0.0
u-0517,2024-01-28,0,0.0,0,0,1,0,0,0,0,1,0.0
u-0517,2024-01-29,1,14.99,95,55383,8,1,94,1,2,0,0.0
u-0517,2024-01-30,0,0.0,0,0,2,0,0,0,0,0,0.0
u-0517,2024-01-31,3,44.01,81,53537,10,1,80,8,10,0,0.0
u-0517,2024-02-01,0,0.0,0,0,1,0,0,0,0,0,0.0
u-0517,2024-02-02,1,17.4,41,25499,5,1,40,4,3,0,0.0
u-0517,2024-02-03,1,15.52,134,23679,6,1,133,4,1,1,0.0
u-0517,2024-02-04,2,29.85,234,80111,5,1,233,7,1,1,0.0
u-0517,2024-02-05,1,14.71,60,19339,7,3,57,2,3,0,0.0
u-0517,2024-02-06,2,31.42,131,38617,7,0,131,4,4,0,0.0
u-0517,2024-02-07,1,13.18,71,6069,10,2,69,4,2,0,0.0
u-0517,2024-02-08,2,34.36,147,99974,8,1,146,7,1,0,0.0
u-0517,2024-02-09,2,35.6,61,14027,7,1,60,2,3,0,0.0
u-0517,2024-02-10,4,54.93,489,131141,8,1,488,16,11,1,0.0
u-0517,2024-02-13,2,28.21,246,96131,10,2,244,3,1,0,0.0
u-0517,2024-02-14,1,16.14,96,59837,6,1,95,1,1,0,0.0
u-0517,2024-02-15,2,21.46,193,90010,5,2,191,11,5,0,0.0
u-0517,2024-02-16,2,18.46,249,155549,7,0,249,8,7,0,0.0
u-0517,2024-02-17,0,0.0,0,0,0,0,0,0,0,1,0.0
u-0517,2024-02-18,4,62.34,572,278554,9,0,572,7,13,1,0.0
u-0517,2024-02-19,1,12.87,51,29630,7,1,50,4,2,0,0.0
u-0517,2024-02-21,3,34.22,436,155269,9,0,436,12,6,0,0.0
u-0517,2024-02-22,1,13.47,145,36398,9,1,144,5,0,0,0.0
u-0517,2024-02-23,3,25.07,122,71990,5,0,122,11,7,0,0.0
u-0517,2024-02-24,0,0.0,0,0,0,0,0,0,0,1,0.0
u-0517,2024-02-25,1,10.84,132,58467,5,1,131,3,3,1,0.0
u-0517,2024-02-26,2,22.3,263,123924,7,3,260,8,7,0,0.0
u-0517,2024-02-27,1,11.17,86,30244,7,1,85,1,1,0,0.0
u-0517,2024-02-28,0,0.0,0,0,0,0,0,0,0,0,0.0
u-0517,2024-02-29,2,23.87,255,106029,7,0,255,11,7,0,0.0
u-0517,2024-03-01,1,10.86,100,36487,8,0,100,2,1,0,0.0
u-0517,2024-03-02,1,12.88,95,56148,7,2,93,1,0,1,0.0
u-0518,2024-01-23,2,32.75,147,48236,7,0,147,3,7,0,1.51
u-0518,2024-01-24,0,0.0,0,0,0,0,0,0,0,0,0.55
u-0518,2024-01-25,2,31.34,37,4591,4,1,36,3,5,0,0.59
u-0518,2024-01-26,0,0.0,0,0,2,0,0,0,0,0,0.05
u-0518,2024-01-27,6,107.76,425,205015,4,5,420,6,18,1,8.26
u-0518,2024-01-28,1,14.85,48,32219,6,0,48,0,3,1,0.24
u-0518,2024-01-30,1,13.06,97,63615,9,1,96,0,0,0,0.82
u-0518,2024-01-31,0,0.0,0,0,0,0,0,0,0,0,0.68
u-0518,2024-02-01,1,16.48,76,17402,7,4,72,2,2,0,0.85
u-0518,2024-02-02,1,10.29,63,6980,9,5,58,1,1,0,0.56
u-0518,2024-02-04,1,12.33,74,34453,6,3,71,1,1,1,1.64
u-0518,2024-02-05,0,0.0,0,0,0,0,0,0,0,0,0.84
u-0518,2024-02-06,2,34.13,150,28368,7,0,150,1,2,0,3.19
u-0518,2024-02-07,1,14.48,35,24076,5,2,33,1,3,0,0.13
u-0518,2024-02-08,0,0.0,0,0,2,0,0,0,0,0,0.2
u-0518,2024-02-09,0,0.0,0,0,1,0,0,0,0,0,0.22
u-0518,2024-02-10,1,12.63,80,42111,7,0,80,3,1,1,0.86
u-0518,2024-02-13,1,8.54,78,51677,7,2,76,0,2,0,0.23
u-0518,2024-02-14,4,48.29,245,130876,8,6,239,4,2,0,5.39
u-0518,2024-02-15,0,0.0,0,0,2,0,0,0,0,0,0.75
u-0518,2024-02-16,0,0.0,0,0,1,0,0,0,0,0,0.69
u-0518,2024-02-18,1,13.31,39,21511,8,2,37,1,1,1,0.61
u-0518,2024-02-19,0,0.0,0,0,1,0,0,0,0,0,0.26
u-0518,2024-02-21,0,0.0,0,0,0,0,0,0,0,0,0.79
u-0518,2024-02-22,3,25.05,180,81551,6,2,178,10,4,0,0.85
u-0518,2024-02-24,0,0.0,0,0,2,0,0,0,0,1,0.67
u-0518,2024-02-27,1,16.85,38,13095,10,3,35,1,2,0,0.74
u-0518,2024-02-28,0,0.0,0,0,1,0,0,0,0,0,0.32
u-0518,2024-02-29,2,34.08,208,76477,4,2,206,1,3,0,2.46
u-0518,2024-03-01,1,13.43,79,30960,5,2,77,1,3,0,1.26
u-0518,2024-03-02,3,50.33,108,70041,6,2,106,4,11,1,0.28
u-0519,2024-01-24,1,17.93,23,11194,7,2,21,1,3,0,0.0
u-0519,2024-01-26,0,0.0,0,0,2,0,0,0,0,0,0.0
u-0519,2024-01-27,1,15.26,106,31782,4,2,104,0,1,1,0.0
u-0519,2024-01-28,0,0.0,0,0,0,0,0,0,0,1,0.0
u-0519,2024-01-29,0,0.0,0,0,2,0,0,0,0,0,0.0
u-0519,2024-01-30,1,13.3,52,4849,3,0,52,4,1,0,0.0
u-0519,2024-01-31,2,18.89,78,10465,3,0,78,3,7,0,0.0
u-0519,2024-02-01,1,16.97,78,12594,4,2,76,4,1,0,0.0
u-0519,2024-02-03,2,33.0,183,38210,4,1,182,6,2,1,0.0
u-0519,2024-02-04,0,0.0,0,0,0,0,0,0,0,1,0.0
u-0519,2024-02-07,1,8.13,111,55214,5,1,110,1,1,0,0.0
u-0519,2024-02-09,1,11.06,115,35395,5,1,114,2,3,0,0.0
u-0519,2024-02-11,2,33.55,236,26532,3,1,235,2,7,1,0.0
u-0519,2024-02-12,0,0.0,0,0,0,0,0,0,0,0,0.0
u-0519,2024-02-13,1,16.79,29,14038,5,1,28,0,3,0,0.0
u-0519,2024-02-14,1,9.73,72,12274,6,2,70,1,1,0,0.0
u-0519,2024-02-15,2,16.71,220,110244,7,1,219,5,7,0,0.0
u-0519,2024-02-16,2,19.05,124,74900,6,1,123,6,6,0,0.0
u-0519,2024-02-19,1,16.01,71,33317,5,4,67,3,1,0,0.0
u-0519,2024-02-20,0,0.0,0,0,2,0,0,0,0,0,0.0
u-0519,2024-02-21,2,34.94,234,138153,5,1,233,4,5,0,0.0
u-0519,2024-02-22,2,25.28,243,124670,6,5,238,8,7,0,0.0
u-0519,2024-02-23,0,0.0,0,0,0,0,0,0,0,0,0.0
u-0519,2024-02-24,0,0.0,0,0,2,0,0,0,0,1,0.0
u-0519,2024-02-25,0,0.0,0,0,2,0,0,0,0,1,0.0
u-0519,2024-02-26,2,32.7,224,125928,5,2,222,7,7,0,0.0
u-0519,2024-02-27,0,0.0,0,0,0,0,0,0,0,0,0.0
u-0519,2024-02-28,0,0.0,0,0,0,0,0,0,0,0,0.0
u-0519,2024-02-29,1,15.51,45,5783,6,2,43,1,2,0,0.0
u-0519,2024-03-01,1,9.45,77,28171,4,1,76,4,2,0,0.0
u-0519,2024-03-02,0,0.0,0,0,2,0,0,0,0,1,0.0
u-0520,2024-01-23,1,15.54,36,8602,11,2,34,3,2,0,0.59
u-0520,2024-01-24,1,11.15,135,56315,9,0,135,4,3,0,1.24
u-0520,2024-01-25,1,10.48,82,56563,7,0,82,1,3,0,1.27
u-0520,2024-01-26,1,14.05,114,70168,11,2,112,4,1,0,0.43
u-0520,2024-01-27,1,17.29,99,31220,8,1,98,3,3,1,0.61
u-0520,2024-01-28,5,64.81,550,70964,8,1,549,12,10,1,8.34
u-0520,2024-01-29,4,37.53,426,84179,6,0,426,14,2,0,3.95
u-0520,2024-02-01,2,24.87,150,46443,9,1,149,10,6,0,2.49
u-0520,2024-02-02,0,0.0,0,0,2,0,0,0,0,0,0.29
u-0520,2024-02-03,1,15.06,33,8692,7,0,33,2,1,1,0.1
u-0520,2024-02-06,2,32.97,62,11047,7,1,61,8,7,0,0.43
u-0520,2024-02-07,1,17.5,42,24510,7,2,40,0,2,0,0.28
u-0520,2024-02-08,2,21.25,168,51530,6,1,167,5,5,0,2.6
u-0520,2024-02-10,1,10.86,100,63559,7,3,97,4,1,1,1.24
u-0520,2024-02-11,3,36.25,271,67882,8,0,271,6,9,1,4.56
u-0520,2024-02-12,2,22.81,205,130241,8,2,203,7,3,0,2.11
u-0520,2024-02-13,3,33.5,86,44452,7,0,86,7,1,0,1.55
u-0520,2024-02-16,3,30.39,325,79790,4,2,323,4,5,0,3.32
u-0520,2024-02-18,1,8.33,121,37205,8,3,118,0,0,1,0.77
u-0520,2024-02-19,0,0.0,0,0,2,0,0,0,0,0,0.04
u-0520,2024-02-20,2,33.51,166,68909,8,2,164,3,6,0,2.98
u-0520,2024-02-21,0,0.0,0,0,1,0,0,0,0,0,0.23
u-0520,2024-02-22,2,16.63,87,12447,6,1,86,10,1,0,0.39
u-0520,2024-02-23,0,0.0,0,0,0,0,0,0,0,0,0.4
u-0520,2024-02-24,2,25.04,58,26018,6,1,57,3,3,1,0.17
u-0520,2024-02-26,3,37.05,126,32675,7,1,125,12,5,0,1.67
u-0520,2024-02-28,4,52.95,272,25213,7,2,270,6,12,0,4.4
u-0520,2024-02-29,0,0.0,0,0,0,0,0,0,0,0,0.11
u-0520,2024-03-01,3,38.83,233,73509,7,0,233,16,10,0,3.68
u-0521,2024-01-23,1,12.18,28,11265,5,3,25,3,1,0,0.0
u-0521,2024-01-25,2,28.82,151,90457,5,1,150,4,4,0,0.0
u-0521,2024-01-26,2,30.92,136,33361,3,2,134,3,3,0,0.0
u-0521,2024-01-27,2,19.14,213,77089,4,0,213,1,6,1,0.0
u-0521,2024-02-01,1,16.98,67,28853,6,1,66,3,3,0,0.0
u-0521,2024-02-02,0,0.0,0,0,2,0,0,0,0,0,0.0
u-0521,2024-02-03,0,0.0,0,0,1,0,0,0,0,1,0.0
u-0521,2024-02-05,0,0.0,0,0,0,0,0,0,0,0,0.0
u-0521,2024-02-07,0,0.0,0,0,2,0,0,0,0,0,0.0
u-0521,2024-02-08,0,0.0,0,0,1,0,0,0,0,0,0.0
u-0521,2024-02-10,1,9.8,60,23735,5,4,56,1,1,1,0.0
u-0521,2024-02-12,1,17.56,103,37173,6,2,101,4,3,0,0.0
u-0521,2024-02-13,0,0.0,0,0,2,0,0,0,0,0,0.0
u-0521,2024-02-14,0,0.0,0,0,0,0,0,0,0,0,0.0
u-0521,2024-02-17,2,17.03,234,99429,3,1,233,7,5,1,0.0
u-0521,2024-02-18,0,0.0,0,0,2,0,0,0,0,1,0.0
u-0521,2024-02-20,0,0.0,0,0,1,0,0,0,0,0,0.0
u-0521,2024-02-21,0,0.0,0,0,2,0,0,0,0,0,0.0
u-0521,2024-02-23,0,0.0,0,0,1,0,0,0,0,0,0.0
u-0521,2024-02-24,1,9.77,76,36596,8,1,75,0,3,1,0.0
u-0521,2024-02-25,5,45.68,418,150667,4,3,415,10,9,1,0.0
u-0521,2024-02-28,0,0.0,0,0,1,0,0,0,0,0,0.0
u-0521,2024-03-01,0,0.0,0,0,2,0,0,0,0,0,0.0
u-0521,2024-03-02,3,26.18,154,16521,4,0,154,11,2,1,0.0
u-0522,2024-01-23,4,53.31,452,102169,10,0,452,23,2,0,3.14
u-0522,2024-01-24,3,34.54,418,116346,10,2,416,3,4,0,4.7
u-0522,2024-01-25,2,26.53,259,78496,9,1,258,7,1,0,2.16
u-0522,2024-01-26,3,40.21,446,132706,12,0,446,8,11,0,3.49
u-0522,2024-01-27,3,48.46,360,54927,11,0,360,7,3,1,6.3
u-0522,2024-01-28,3,25.25,286,153663,9,0,286,6,1,1,1.53
u-0522,2024-01-29,2,31.72,322,164365,14,0,322,8,5,0,1.0
u-0522,2024-01-30,5,80.57,498,221420,9,0,498,6,5,0,1.49
u-0522,2024-01-31,3,33.31,457,242616,10,0,457,19,4,0,7.0
u-0522,2024-02-01,1,10.71,32,6772,7,0,32,5,2,0,0.08
u-0522,2024-02-02,0,0.0,0,0,0,0,0,0,0,0,0.06
u-0522,2024-02-03,2,21.84,206,69936,11,0,206,12,5,1,1.91
u-0522,2024-02-04,4,61.44,364,79268,10,0,364,4,9,1,4.74
u-0522,2024-02-06,0,0.0,0,0,2,0,0,0,0,0,0.0
u-0522,2024-02-07,0,0.0,0,0,2,0,0,0,0,0,0.16
u-0522,2024-02-08,4,50.18,516,240892,11,0,516,19,13,0,7.19
u-0522,2024-02-09,0,0.0,0,0,2,0,0,0,0,0,0.04
u-0522,2024-02-10,6,65.21,330,56671,11,3,327,23,16,1,4.45
u-0522,2024-02-11,2,25.26,156,79645,11,0,156,2,5,1,2.28
u-0522,2024-02-12,3,49.52,322,42976,13,0,322,3,10,0,6.0
u-0522,2024-02-13,0,0.0,0,0,2,0,0,0,0,0,0.12
u-0522,2024-02-15,4,58.7,441,42944,11,0,441,11,8,0,7.22
u-0522,2024-02-16,3,52.35,446,82202,11,0,446,4,10,0,0.83
u-0522,2024-02-17,4,38.87,383,126122,11,1,382,24,13,1,1.72
u-0522,2024-02-18,2,24.0,206,41008,12,0,206,12,4,1,2.19
u-0522,2024-02-19,2,25.91,151,27791,11,0,151,13,4,0,1.41
u-0522,2024-02-20,2,30.5,64,41110,14,1,63,7,2,0,0.6
u-0522,2024-02-21,2,28.62,175,74068,12,0,175,14,2,0,0.81
u-0522,2024-02-22,2,29.48,223,64648,11,1,222,9,6,0,3.13
u-0522,2024-02-23,2,32.9,129,84583,10,0,129,5,7,0,0.65
u-0522,2024-02-24,2,28.53,183,89532,11,0,183,12,2,1,2.26
u-0522,2024-02-25,1,8.37,36,18485,9,1,35,6,2,1,0.36
u-0522,2024-02-26,5,67.52,147,22895,9,1,146,23,18,0,0.77
u-0522,2024-02-27,5,72.82,357,214451,11,0,357,16,16,0,0.94
u-0522,2024-02-28,2,20.93,257,22604,12,0,257,5,2,0,4.05
u-0522,2024-02-29,1,15.5,94,18905,9,1,93,5,1,0,0.47
u-0522,2024-03-01,3,43.02,383,122847,11,0,383,5,8,0,4.1
u-0522,2024-03-02,1,14.15,90,28878,9,0,90,4,2,1,0.06
u-0523,2024-01-23,1,8.88,93,64791,4,2,91,2,3,0,0.19
u-0523,2024-01-24,1,10.56,25,6686,8,5,20,2,1,0,0.05
u-0523,2024-01-25,0,0.0,0,0,1,0,0,0,0,0,0.49
u-0523,2024-01-26,0,0.0,0,0,1,0,0,0,0,0,0.38
u-0523,2024-01-27,3,41.44,293,188673,6,1,292,11,5,1,1.45
u-0523,2024-01-29,1,9.36,107,31549,4,3,104,1,1,0,0.85
u-0523,2024-01-30,1,17.82,65,9236,7,2,63,3,0,0,0.36
u-0523,2024-02-01,0,0.0,0,0,0,0,0,0,0,0,0.11
u-0523,2024-02-02,2,33.08,163,87490,8,2,161,7,2,0,0.34
u-0523,2024-02-03,0,0.0,0,0,1,0,0,0,0,1,0.4
u-0523,2024-02-04,4,40.11,358,95290,5,2,356,3,11,1,1.89
u-0523,2024-02-06,0,0.0,0,0,1,0,0,0,0,0,0.38
u-0523,2024-02-07,1,14.51,96,51512,6,4,92,0,1,0,0.45
u-0523,2024-02-11,0,0.0,0,0,2,0,0,0,0,1,0.35
u-0523,2024-02-12,0,0.0,0,0,1,0,0,0,0,0,0.03
u-0523,2024-02-14,0,0.0,0,0,0,0,0,0,0,0,0.46
u-0523,2024-02-16,1,12.65,54,32482,7,1,53,1,1,0,0.55
u-0523,2024-02-19,0,0.0,0,0,1,0,0,0,0,0,0.0
u-0523,2024-02-21,1,14.39,46,8355,5,3,43,2,3,0,0.05
u-0523,2024-02-22,2,29.09,39,15447,5,1,38,3,1,0,0.09
u-0523,2024-02-25,0,0.0,0,0,1,0,0,0,0,1,0.1
u-0523,2024-02-26,0,0.0,0,0,1,0,0,0,0,0,0.29
u-0523,2024-02-28,0,0.0,0,0,1,0,0,0,0,0,0.54
u-0523,2024-02-29,3,30.14,300,83182,6,1,299,10,4,0,3.71
u-0524,2024-01-23,1,17.99,25,6763,7,3,22,1,3,0,0.0
u-0524,2024-01-24,1,16.06,116,38633,7,0,116,1,2,0,0.0
u-0524,2024-01-26,0,0.0,0,0,0,0,0,0,0,0,0.0
u-0524,2024-01-27,0,0.0,0,0,1,0,0,0,0,1,0.0
u-0524,2024-01-28,0,0.0,0,0,2,0,0,0,0,1,0.0
u-0524,2024-01-29,0,0.0,0,0,2,0,0,0,0,0,0.0
u-0524,2024-01-30,1,9.03,31,8223,4,2,29,1,1,0,0.0
u-0524,2024-01-31,2,31.27,120,53569,7,0,120,3,5,0,0.0
u-0524,2024-02-01,1,16.75,92,10747,6,1,91,2,2,0,0.0
u-0524,2024-02-03,0,0.0,0,0,0,0,0,0,0,1,0.0
u-0524,2024-02-04,2,33.54,83,24913,6,1,82,5,5,1,0.0
u-0524,2024-02-05,1,8.05,95,65923,7,1,94,2,3,0,0.0
u-0524,2024-02-07,4,51.14,153,79690,6,2,151,7,3,0,0.0
u-0524,2024-02-08,2,33.83,80,43774,7,0,80,10,7,0,0.0
u-0524,2024-02-09,0,0.0,0,0,1,0,0,0,0,0,0.0
u-0524,2024-02-10,0,0.0,0,0,1,0,0,0,0,1,0.0
u-0524,2024-02-11,2,35.21,182,103833,10,1,181,4,3,1,0.0
u-0524,2024-02-12,1,14.21,74,34735,8,0,74,4,3,0,0.0
u-0524,2024-02-13,0,0.0,0,0,1,0,0,0,0,0,0.0
u-0524,2024-02-14,0,0.0,0,0,0,0,0,0,0,0,0.0
u-0524,2024-02-15,0,0.0,0,0,1,0,0,0,0,0,0.0
u-0524,2024-02-18,0,0.0,0,0,0,0,0,0,0,1,0.0
u-0524,2024-02-19,1,12.3,50,12880,1,3,47,3,2,0,0.0
u-0524,2024-02-20,2,31.0,67,39678,9,3,64,2,5,0,0.0
u-0524,2024-02-21,0,0.0,0,0,2,0,0,0,0,0,0.0
u-0524,2024-02-22,5,47.75,591,271668,3,0,591,6,6,0,0.0
u-0524,2024-02-23,2,27.73,117,54200,9,2,115,4,7,0,0.0
u-0524,2024-02-24,3,48.78,73,42127,5,1,72,8,5,1,0.0
u-0524,2024-02-26,0,0.0,0,0,1,0,0,0,0,0,0.0
u-0524,2024-02-28,0,0.0,0,0,2,0,0,0,0,0,0.0
u-0524,2024-02-29,1,15.25,76,6937,6,3,73,4,3,0,0.0
u-0525,2024-01-23,0,0.0,0,0,2,0,0,0,0,0,0.64
u-0525,2024-01-24,0,0.0,0,0,1,0,0,0,0,0,0.07
u-0525,2024-01-26,0,0.0,0,0,1,0,0,0,0,0,0.71
u-0525,2024-01-27,2,35.01,222,154395,7,2,220,2,6,1,1.63
u-0525,2024-01-28,0,0.0,0,0,0,0,0,0,0,1,0.68
u-0525,2024-01-30,0,0.0,0,0,1,0,0,0,0,0,0.54
u-0525,2024-02-01,0,0.0,0,0,1,0,0,0,0,0,0.55
u-0525,2024-02-03,1,8.82,29,10643,7,2,27,1,2,1,0.46
u-0525,2024-02-05,1,14.37,58,36823,6,3,55,3,1,0,0.93
u-0525,2024-02-07,1,10.85,22,8577,4,1,21,2,2,0,0.03
u-0525,2024-02-09,2,21.94,229,64196,7,5,224,7,6,0,4.26
u-0525,2024-02-10,1,15.44,117,62160,6,1,116,3,1,1,0.44
u-0525,2024-02-11,1,16.64,22,6638,8,3,19,0,1,1,0.02
u-0525,2024-02-12,4,56.46,190,89916,6,1,189,11,2,0,3.08
u-0525,2024-02-13,0,0.0,0,0,2,0,0,0,0,0,0.62
u-0525,2024-02-15,0,0.0,0,0,1,0,0,0,0,0,0.16
u-0525,2024-02-16,2,28.87,219,19970,7,1,218,6,3,0,1.86
u-0525,2024-02-17,2,18.18,209,112609,5,1,208,7,1,1,0.41
u-0525,2024-02-18,2,16.98,192,90060,8,1,191,7,7,1,1.16
u-0525,2024-02-19,1,14.65,82,39519,4,6,76,1,2,0,0.16
u-0525,2024-02-21,2,27.77,148,29270,4,3,145,7,5,0,0.54
u-0525,2024-02-22,0,0.0,0,0,0,0,0,0,0,0,0.09
u-0525,2024-02-23,2,24.49,63,23288,8,5,58,2,1,0,0.42
u-0525,2024-02-24,3,47.7,169,62688,3,4,165,10,8,1,3.03
u-0525,2024-02-25,0,0.0,0,0,1,0,0,0,0,1,0.53
u-0525,2024-02-26,1,13.91,97,51100,5,2,95,2,1,0,1.34
u-0525,2024-02-27,2,17.18,176,100679,6,2,174,3,3,0,3.21
u-0525,2024-02-28,1,17.45,31,5103,5,1,30,2,2,0,0.29
u-0525,2024-02-29,0,0.0,0,0,2,0,0,0,0,0,0.21
u-0525,2024-03-01,1,17.47,21,11947,5,2,19,0,0,0,0.33
u-0525,2024-03-02,2,25.74,217,75486,6,1,216,3,4,1,1.19
u-0526,2024-01-23,0,0.0,0,0,0,0,0,0,0,0,0.0
u-0526,2024-01-25,1,13.09,35,8625,5,2,33,1,3,0,0.0
u-0526,2024-01-26,0,0.0,0,0,1,0,0,0,0,0,0.0
u-0526,2024-01-27,1,9.31,89,25958,4,3,86,1,1,1,0.0
u-0526,2024-01-29,0,0.0,0,0,2,0,0,0,0,0,0.0
u-0526,2024-01-30,0,0.0,0,0,1,0,0,0,0,0,0.0
u-0526,2024-02-01,1,9.69,94,44862,4,1,93,1,2,0,0.0
u-0526,2024-02-02,0,0.0,0,0,0,0,0,0,0,0,0.0
u-0526,2024-02-04,0,0.0,0,0,0,0,0,0,0,1,0.0
u-0526,2024-02-05,0,0.0,0,0,1,0,0,0,0,0,0.0
u-0526,2024-02-06,0,0.0,0,0,2,0,0,0,0,0,0.0
u-0526,2024-02-07,0,0.0,0,0,1,0,0,0,0,0,0.0
u-0526,2024-02-11,0,0.0,0,0,2,0,0,0,0,1,0.0
u-0526,2024-02-15,1,17.6,27,14579,4,1,26,1,3,0,0.0
u-0526,2024-02-17,1,10.89,82,40224,3,5,77,3,2,1,0.0
u-0526,2024-02-18,0,0.0,0,0,1,0,0,0,0,1,0.0
u-0526,2024-02-19,0,0.0,0,0,0,0,0,0,0,0,0.0
u-0526,2024-02-20,0,0.0,0,0,0,0,0,0,0,0,0.0
u-0526,2024-02-21,2,23.41,203,62058,0,3,200,6,3,0,0.0
u-0526,2024-02-25,3,27.92,266,36051,5,1,265,8,10,1,0.0
u-0526,2024-02-26,0,0.0,0,0,0,0,0,0,0,0,0.0
u-0526,2024-03-02,0,0.0,0,0,1,0,0,0,0,1,0.0
u-0527,2024-01-23,2,25.02,278,74663,10,0,278,10,4,0,1.97
u-0527,2024-01-24,1,8.2,42,3491,6,1,41,3,0,0,0.18
u-0527,2024-01-27,2,32.29,222,99947,8,0,222,7,2,1,2.85
u-0527,2024-01-28,0,0.0,0,0,0,0,0,0,0,1,0.05
u-0527,2024-01-29,4,38.55,327,182485,7,1,326,4,8,0,3.27
u-0527,2024-01-30,3,45.13,346,182714,8,0,346,8,3,0,2.88
u-0527,2024-01-31,1,13.47,39,15930,8,1,38,4,2,0,0.11
u-0527,2024-02-01,2,32.1,162,54915,7,1,161,8,6,0,0.98
u-0527,2024-02-02,0,0.0,0,0,1,0,0,0,0,0,0.3
u-0527,2024-02-03,1,13.5,64,25496,11,2,62,4,2,1,0.14
u-0527,2024-02-04,3,28.18,368,78408,8,0,368,13,3,1,2.28
u-0527,2024-02-05,1,15.24,99,67603,6,0,99,4,1,0,1.08
u-0527,2024-02-06,2,28.9,161,17960,10,0,161,5,7,0,0.17
u-0527,2024-02-07,3,42.32,88,39037,10,0,88,14,7,0,0.34
u-0527,2024-02-08,0,0.0,0,0,1,0,0,0,0,0,0.2
u-0527,2024-02-09,0,0.0,0,0,0,0,0,0,0,0,0.26
u-0527,2024-02-10,1,17.44,109,65045,8,2,107,3,3,1,0.33
u-0527,2024-02-12,1,8.98,123,26026,4,1,122,3,0,0,1.41
u-0527,2024-02-13,0,0.0,0,0,2,0,0,0,0,0,0.13
u-0527,2024-02-14,0,0.0,0,0,2,0,0,0,0,0,0.16
u-0527,2024-02-16,2,26.16,168,37447,9,1,167,2,2,0,0.56
u-0527,2024-02-17,1,15.62,69,47271,9,1,68,5,2,1,0.87
u-0527,2024-02-18,2,19.36,275,94857,7,2,273,11,7,1,2.4
u-0527,2024-02-19,0,0.0,0,0,1,0,0,0,0,0,0.11
u-0527,2024-02-20,0,0.0,0,0,1,0,0,0,0,0,0.13
u-0527,2024-02-23,1,13.22,48,32210,10,4,44,3,1,0,0.27
u-0527,2024-02-25,1,15.74,62,34771,10,2,60,5,3,1,0.13
u-0527,2024-02-26,0,0.0,0,0,0,0,0,0,0,0,0.03
u-0527,2024-02-27,2,32.13,202,72607,7,0,202,5,2,0,2.25
u-0527,2024-02-28,1,8.74,124,31168,9,0,124,2,2,0,1.06
u-0527,2024-02-29,4,43.85,183,88419,6,2,181,5,8,0,0.78
u-0527,2024-03-02,0,0.0,0,0,0,0,0,0,0,1,0.26
u-0528,2024-01-23,3,32.3,265,50604,7,1,264,15,5,0,0.0
u-0528,2024-01-25,2,32.92,166,81700,6,2,164,10,5,0,0.0
u-0528,2024-01-27,1,10.18,96,60142,6,1,95,1,0,1,0.0
u-0528,2024-01-29,0,0.0,0,0,2,0,0,0,0,0,0.0
u-0528,2024-01-30,2,29.57,266,67225,8,0,266,10,1,0,0.0
u-0528,2024-01-31,3,39.22,403,240320,5,0,403,4,2,0,0.0
u-0528,2024-02-01,0,0.0,0,0,1,0,0,0,0,0,0.0
u-0528,2024-02-02,0,0.0,0,0,2,0,0,0,0,0,0.0
u-0528,2024-02-03,2,26.5,69,46106,9,5,64,10,6,1,0.0
u-0528,2024-02-04,2,33.91,175,70759,4,1,174,9,4,1,0.0
u-0528,2024-02-05,1,17.11,125,69543,5,1,124,2,0,0,0.0
u-0528,2024-02-06,2,21.55,93,52512,6,0,93,8,3,0,0.0
u-0528,2024-02-07,1,8.09,31,14741,7,1,30,5,1,0,0.0
u-0528,2024-02-11,0,0.0,0,0,1,0,0,0,0,1,0.0
u-0528,2024-02-12,0,0.0,0,0,0,0,0,0,0,0,0.0
u-0528,2024-02-13,2,32.12,172,113744,5,2,170,8,2,0,0.0
u-0528,2024-02-14,1,14.05,139,38629,6,1,138,1,1,0,0.0
u-0528,2024-02-15,2,32.66,240,123418,8,2,238,9,7,0,0.0
u-0528,2024-02-16,1,14.51,110,30990,3,0,110,3,2,0,0.0
u-0528,2024-02-17,2,33.8,214,134772,4,0,214,5,7,1,0.0
u-0528,2024-02-18,2,18.85,161,82041,5,0,161,2,5,1,0.0
u-0528,2024-02-19,0,0.0,0,0,1,0,0,0,0,0,0.0
u-0528,2024-02-20,2,17.46,271,114823,7,1,270,3,4,0,0.0
u-0528,2024-02-21,1,8.02,90,46196,5,3,87,2,1,0,0.0
u-0528,2024-02-22,1,10.15,71,38183,6,4,67,1,2,0,0.0
u-0528,2024-02-23,1,17.53,70,38386,6,1,69,4,1,0,0.0
u-0528,2024-02-26,3,41.18,122,47180,8,0,122,2,1,0,0.0
u-0528,2024-02-27,0,0.0,0,0,2,0,0,0,0,0,0.0
u-0528,2024-02-28,1,11.71,73,6523,7,1,72,5,3,0,0.0
u-0528,2024-02-29,1,15.87,44,26730,6,1,43,1,2,0,0.0
u-0528,2024-03-01,1,16.9,132,67200,5,1,131,1,2,0,0.0
